CUSTOM.updateTime,CUSTOM.isPhoto,CUSTOM.isVideo,CUSTOM.hSpeed [m/s],CUSTOM.distance [m],CUSTOM.travelled [m],CUSTOM.hSpeed.running_max [m/s],CALC.hSpeed [m/s],CALC.distance [m],CALC.travelled [m],CALC.distance.running_max [m],CALC.height.running_max [m],OSD.latitude,OSD.longitude,OSD.height [m],OSD.altitude [m],OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycState.RAW,OSD.flycCommand,OSD.flycCommand.RAW,OSD.canIOCWork,OSD.groundOrSky,OSD.isMotorUp,OSD.isSwaveWork,OSD.goHomeStatus,OSD.goHomeStatus.RAW,OSD.isImuPreheated,OSD.isVisionUsed,OSD.voltageWarning,OSD.modeChannel,OSD.isGPSused,OSD.compassError,OSD.waveError,OSD.gpsLevel,OSD.batteryType,OSD.isAcceletorOverRange,OSD.isVibrating,OSD.isBarometerDeadInAir,OSD.isMotorBlocked,OSD.isNotEnoughForce,OSD.isPropellerCatapult,OSD.isGoHomeHeightModified,OSD.isOutOfLimit,OSD.gpsNum,OSD.flightAction,OSD.flightAction.RAW,OSD.motorStartFailedCause,OSD.motorStartFailedCause.RAW,OSD.nonGPSCause,OSD.nonGPSCause.RAW,OSD.isQuickSpin,OSD.battery,OSD.sWaveHeight [m],OSD.flyTime [s],OSD.motorRevolution,OSD.flycVersion,OSD.droneType,OSD.imuInitFailReason,OSD.imuInitFailReason.RAW,OSD.motorFailReason,OSD.motorFailReason.RAW,OSD.ctrlDevice,OSD.ctrlDevice.RAW,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.mode,GIMBAL.mode.RAW,GIMBAL.rollAdjust,GIMBAL.pitchAdjust,GIMBAL.yawAngle,GIMBAL.isAutoCalibration,GIMBAL.autoCalibrationResult,GIMBAL.isPitchInLimit,GIMBAL.isRollInLimit,GIMBAL.isYawInLimit,GIMBAL.isTopPosition,GIMBAL.isStuck,GIMBAL.version,GIMBAL.isSingleClick,GIMBAL.isDoubleClick,GIMBAL.isTripleClick,GIMBAL.timeStamp,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.gimbal,RC.goHome,RC.mode,RC.isWheelChanged,RC.wheelOffset,RC.wheelClick,RC.record,RC.shutter,RC.playback,RC.custom1,RC.custom2,RC.bandwidth,CENTER_BATTERY.relativeCapacity,CENTER_BATTERY.currentPV [V],CENTER_BATTERY.currentCapacity [mAh],CENTER_BATTERY.fullCapacity [mAh],CENTER_BATTERY.life,CENTER_BATTERY.loopNum,CENTER_BATTERY.errorType,CENTER_BATTERY.current [A],CENTER_BATTERY.voltageCell1 [V],CENTER_BATTERY.voltageCell2 [V],CENTER_BATTERY.voltageCell3 [V],CENTER_BATTERY.voltageCell4 [V],CENTER_BATTERY.voltageCell5 [V],CENTER_BATTERY.voltageCell6 [V],CENTER_BATTERY.serialNo,CENTER_BATTERY.productDate,CENTER_BATTERY.temperature [C],CENTER_BATTERY.connStatus,CENTER_BATTERY.totalStudyCycle,CENTER_BATTERY.lastStudyCycle,CENTER_BATTERY.isNeedStudy,CENTER_BATTERY.isBatteryOnCharge,SMART_BATTERY.usefulTime [s],SMART_BATTERY.goHomeTime [s],SMART_BATTERY.landTime [s],SMART_BATTERY.goHomeBattery,SMART_BATTERY.landBattery,SMART_BATTERY.safeFlyRadius,SMART_BATTERY.volumeConsume,SMART_BATTERY.status,SMART_BATTERY.status.RAW,SMART_BATTERY.goHomeStatus,SMART_BATTERY.goHomeStatus.RAW,SMART_BATTERY.goHomeCountdown,SMART_BATTERY.voltage [V],SMART_BATTERY.battery,SMART_BATTERY.lowWarning,SMART_BATTERY.lowWarningGoHome,SMART_BATTERY.seriousLowWarning,SMART_BATTERY.seriousLowWarningLanding,SMART_BATTERY.voltagePercent,DEFORM.isDeformProtected,DEFORM.isExceptionState,DEFORM.deformStatus,DEFORM.deformStatus.RAW,DEFORM.deformMode,DEFORM.deformMode.RAW,RC_GPS.startupTime,RC_GPS.latitude,RC_GPS.longitude,RC_GPS.xSpeed [m/s],RC_GPS.ySpeed [m/s],RC_GPS.gpsNum,RC_GPS.accuracy,RC_GPS.gpsStatus,CAMERA_INFO.connectState,CAMERA_INFO.usbState,CAMERA_INFO.timeSyncState,CAMERA_INFO.photoState,CAMERA_INFO.recordState,CAMERA_INFO.sensorState,CAMERA_INFO.sdCardInsertState,CAMERA_INFO.sdCardState,CAMERA_INFO.firmUpgradeState,CAMERA_INFO.firmErrorType,CAMERA_INFO.hotState,CAMERA_INFO.enabledPhoto,CAMERA_INFO.isStoring,CAMERA_INFO.isTimePhotoing,CAMERA_INFO.encryptStatus,CAMERA_INFO.mode,CAMERA_INFO.sdCardTotalSize,CAMERA_INFO.sdCardFreeSize,CAMERA_INFO.remainedShots,CAMERA_INFO.remainedTime,CAMERA_INFO.videoRecordTime,CAMERA_INFO.cameraType,CAMERA_INFO.version,MC_PARAM.failSafeAction,MC_PARAM.OAenabled,MC_PARAM.VPSenabled,MC_PARAM.rthOAenabled,HOME.latitude,HOME.longitude,HOME.height [m],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isMultipleModeOpen,HOME.goHomeStatus,HOME.hasGoHome,HOME.compassCeleStatus,HOME.isCompassCeleing,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [m],HOME.courseLockAngle,HOME.dataRecorderStatus,HOME.dataRecorderRemainCapacity,HOME.dataRecorderRemainTime,HOME.dataRecorderFileIndex,HOME.isFlycInSimulationMode,HOME.isFlycInNavigationMode,HOME.isWingBroken,HOME.isBigGale,HOME.isBigGaleWarning,HOME.isCompassInstallErr,HOME.isFanCurrentInAbnormalState,HOME.paddleState,HOME.heightLimitStatus,HOME.useAbsoluteHeight,HOME.motor1EscmState,HOME.motor2EscmState,HOME.motor3EscmState,HOME.motor4EscmState,HOME.motor5EscmState,HOME.motor6EscmState,HOME.motor7EscmState,HOME.motor8EscmState,HOME.forceLandingHeight [m],RECOVER.droneType,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftSnBytes,RECOVER.aircraftName,RECOVER.activeTimestamp,RECOVER.cameraSn,RECOVER.rcSn,RECOVER.batterySn,RECOVER.gimbalType,FIRMWARE.version,DETAILS.street,DETAILS.citypart,DETAILS.city,DETAILS.area,DETAILS.isFavorite,DETAILS.isNew,DETAILS.needUpload,DETAILS.recordLineCount,DETAILS.timestamp,DETAILS.latitude,DETAILS.longitude,DETAILS.totalDistance [m],DETAILS.totalTime [s],DETAILS.maxHeight [m],DETAILS.maxHorizontalSpeed [m/s],DETAILS.maxVerticalSpeed [m/s],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.takeOffAltitude [m],DETAILS.droneType,DETAILS.activeTimestamp,DETAILS.aircraftName,DETAILS.aircraftSnBytes,DETAILS.cameraSn,DETAILS.rcSn,DETAILS.batterySn,DETAILS.appType,DETAILS.appVersion,APP_GPS.latitude,APP_GPS.longitude,APP_GPS.accuracy,APP_TIP.tip,APP_WARN.warn,APP_SER_WARN.warn
2019/08/30 17:48:57.172,,,0.37,,387.15,0.85,0,12.74,386.54,58.77,90.2,24.013331,-104.682927,90.1,1956.7,3.3,1.6,0,-2.8,-1,27.1,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,103.6,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.9,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,206216,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:57.279,,,0.36,,387.88,0.85,3.42,12.01,387.27,58.77,90.2,24.013337,-104.682923,90.1,1956.7,3.2,1.6,0,-3,-0.7,27,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,103.8,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.9,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,206316,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:57.383,,,0.34,,388.24,0.85,3.32,11.66,387.63,58.77,90.2,24.01334,-104.682922,90.1,1956.7,3.1,1.5,0,-3,-0.4,27,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,103.9,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.8,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,206415,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:57.586,,,0.34,,388.59,0.85,3.39,11.31,387.98,58.77,90.2,24.013342,-104.68292,90.1,1956.7,3.1,1.5,0,-3.1,-0.5,27,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,104,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.8,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,206615,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:57.893,,,0.33,,389.28,0.85,3.4,10.62,388.67,58.77,90.2,24.013348,-104.682917,90.1,1956.7,3,1.4,0,-2.8,-0.1,26.9,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,104.2,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.8,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,206915,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:57.998,,,0.31,,390.26,0.85,3.16,9.65,389.64,58.77,90.2,24.013356,-104.682912,90.1,1956.7,2.8,1.4,0,-3.1,-0.6,26.8,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,104.5,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.8,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,206915,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:58.100,,,0.31,,390.57,0.85,2.96,9.33,389.95,58.77,90.2,24.013358,-104.682911,90.1,1956.7,2.8,1.3,0,-2.7,-0.4,26.8,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,104.6,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.7,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,207106,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:58.203,,,0.3,,390.88,0.85,3.03,9.03,390.26,58.77,90.2,24.013361,-104.68291,90.1,1956.7,2.7,1.3,0,-2,0,26.8,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,104.7,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.7,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,207207,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:58.307,,,0.3,,391.18,0.85,2.92,8.72,390.56,58.77,90.2,24.013363,-104.682908,90.1,1956.7,2.7,1.3,0,-2.1,-0.3,26.9,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,104.8,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.7,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,207307,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:58.410,,,0.29,,391.48,0.85,2.84,8.43,390.86,58.77,90.2,24.013365,-104.682907,90.1,1956.7,2.6,1.3,0,-2.1,-0.3,26.9,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,104.9,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.7,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,207406,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
2019/08/30 17:48:58.613,,,0.29,,391.76,0.85,2.8,8.14,391.14,58.77,90.2,24.013368,-104.682906,90.1,1956.7,2.6,1.2,0,-2.3,0,26.9,GoHome,15,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,14,AppAutoGoHome,12,None,0,Already,0,False,0,0,105,1,28,P4,MonitorError,0,,0,App,1,-34.1,0,27.7,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,207606,0,0,0,0,0,0,P,False,0,0,0,0,0,0,0,0,93,16.254,5706,6136,0,2,0,11.904,4.093,4.074,4.085,4.08,,0,0,1980/00/00,33.95,Normal,0,0,False,,1667,12,36,17,11,6501.3,12239.67,None,0,NonGoHome,0,0,16.26,93,30,False,15,True,0,,,,,,,,,,,,,,,1,0,1,No,No,0,1,ToFormat,0,No,0,0,0,0,CheckSuccess,Record,14767,14360,2941,2007,0,FC330X,7,GoHome,False,True,False,24.013433,-104.682869,1866.58,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,90,169.5,0,18,0,287,False,True,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4,iOS,4.10.0,07JDD2H00100J7,alisdron,2016/12/03 19:17:33,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,Timeout,,,,,,2,1,1,1706,2019/08/30 17:47:13.465,24.013433,-104.68287,405.87,176,90.2,8.52,3.2,5,0,1866.58,P4,2016/12/03 19:17:33,alisdron,07JDD2H00100J7,07RDD6D0S400D0,078JA71180,0DQAE6203202MR,iOS,4.10.0,24.01339,-104.682818,5,,,
